Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.2643835919708953,0.4878123061519393,0.9616209041352114
metoda1-2,0.2642085636683123,0.4878324216620592,0.884709195342668
metoda1-3,0.2599015139159693,0.4866283028248085,0.9625088041181592
metoda1-4,0.2561626087375055,0.4373785462081519,0.9486775720975104
metoda1-5,0.2636903679204156,0.4807046097724852,0.9416106905515824
metoda10,0.2731254956964409,0.4809682228041443,0.9501868697762996
metoda11,0.2874781139002123,0.4941042742359686,0.9325410137036853
metoda12-catboost,0.2650239461640394,0.4732334335707923,0.7833694900146785
metoda12-rf,0.3454153200428309,0.5113202647132308,0.8445714100442642
metoda13,0.3130894096638488,0.5087591368503376,0.9327617247465688
metoda14,0.3666113176074287,0.5247133407925471,0.9387951243821744
metoda15,0.2027961546233134,0.487734872816403,0.8134589911314692
metoda16,0.3657000264128982,0.5247133407925471,0.9387951243821744
metoda17,0.2591553541162369,0.4216128209825524,0.9335715472966436
metoda18,0.2605345883484973,0.4827000610382487,0.9251637610460908
metoda19,0.351650566546922,0.5178445803535454,0.8507994876794411
metoda2,0.2027961546233134,0.487734872816403,0.8134589911314692
metoda20,0.2027961546233134,0.487734872816403,0.8134589911314692
metoda3,0.2027961546233134,0.487734872816403,0.7284078006924077
metoda4,0.2027961546233134,0.487734872816403,
metoda5,0.3409665575602675,0.4982413649877671,0.932311758086622
metoda6,0.2027961546233134,0.487734872816403,0.8134589911314692
metoda7,0.2762568730499581,0.4906550282485155,0.808478069262682
metoda8,0.2027961546233134,0.487734872816403,0.8134589911314692
metoda9,0.2630821814883228,0.4762490998316699,0.9123567268782884
